TP,Add_to_black_list,FP,Search_problem,candidate,ADJ,count_nct,is_mab,is_therapy,sentence,sents,_ids,link_to_ct_gov
,,,,ary-007,FALSE,1,FALSE,FALSE,"Open Label, Single Arm, Phase 1b/2 Study to Evaluate the Safety and Efficacy of Grapiprant (ARY-007) in Combination With Pembrolizumab in Patients With Advanced or Metastatic Post-PD-1/L1 Non-Small Cell Lung Cancer (NSCLC) Adenocarcinoma.","{'Open Label, Single Arm, Phase 1b/2 Study to Evaluate the Safety and Efficacy of Grapiprant (ARY-007) in Combination With Pembrolizumab in Patients With Advanced or Metastatic Post-PD-1/L1 Non-Small Cell Lung Cancer (NSCLC) Adenocarcinoma.'}",{'NCT03696212'},NCT03696212
,,,,grapiprant,FALSE,1,FALSE,FALSE,"Open Label, Single Arm, Phase 1b/2 Study to Evaluate the Safety and Efficacy of Grapiprant (ARY-007) in Combination With Pembrolizumab in Patients With Advanced or Metastatic Post-PD-1/L1 Non-Small Cell Lung Cancer (NSCLC) Adenocarcinoma.","{'Open Label, Single Arm, Phase 1b/2 Study to Evaluate the Safety and Efficacy of Grapiprant (ARY-007) in Combination With Pembrolizumab in Patients With Advanced or Metastatic Post-PD-1/L1 Non-Small Cell Lung Cancer (NSCLC) Adenocarcinoma.', 'This is a phase 1b/2, multi-center, open label study designed to assess safety and tolerability of grapiprant in combination with pembrolizumab, to determine the recommended phase 2 dose (RP2D) with pembrolizumab, and to evaluate disease response with grapiprant based on investigator assessments.'}",{'NCT03696212'},NCT03696212
,,,,b virus nucleotide analog,FALSE,1,FALSE,FALSE,Use of Immune Modulatory Properties of Ribavirin to Enhance Hepatitis B Virus Nucleotide Analog Antiviral Activity: Proposal for Pilot Clinical Trial.,{'Use of Immune Modulatory Properties of Ribavirin to Enhance Hepatitis B Virus Nucleotide Analog Antiviral Activity: Proposal for Pilot Clinical Trial.'},{'NCT03759782'},NCT03759782
,,,,olanzapine,FALSE,1,FALSE,FALSE,This study aims to evaluate safety and efficacy of olanzapine for nausea and vomiting in advanced cancer patients,"{'This study aims to evaluate safety and efficacy of olanzapine for nausea and vomiting in advanced cancer patients', 'Oral olanzapine showed superior antiemetic efficacy to metoclopramide as rescue treatment to control breakthrough emesis induced by chemotherapy.', 'A Pilot Study on Efficacy and Safety of Olanzapine for the Treatment of Nausea and Vomiting in Palliative Cancer Care.'}",{'NCT03679182'},NCT03679182
,,,,metoclopramide,FALSE,1,FALSE,FALSE,Oral olanzapine showed superior antiemetic efficacy to metoclopramide as rescue treatment to control breakthrough emesis induced by chemotherapy.,{'Oral olanzapine showed superior antiemetic efficacy to metoclopramide as rescue treatment to control breakthrough emesis induced by chemotherapy.'},{'NCT03679182'},NCT03679182
,,,,fudr,FALSE,1,FALSE,FALSE,The aim of the trial is to compare the objective response rates of FUDR/Oxaliplatin HAI plus CPT-11 and FOLFOXIRI chemotherapy in patients with initially non-resectable metastatic colorectal cancer liver metastases.,"{'The aim of the trial is to compare the objective response rates of FUDR/Oxaliplatin HAI plus CPT-11 and FOLFOXIRI chemotherapy in patients with initially non-resectable metastatic colorectal cancer liver metastases.', 'The patients will be treated with systemic FOLFOXIRI chemotherapy or FUDR/Oxaliplatin hepatic arterial infusion with CPT-11 systemic chemotherapy', 'FUDR/Oxaliplatin HAI Plus Irinotecan Chemotherapy vs. FOLFOXIRI Chemotherapy in Treating Initially Unresectable CRCLM.'}",{'NCT03678428'},NCT03678428
,,,,bms-813160,FALSE,1,FALSE,FALSE,A Phase I/II Trial of Combination Immunotherapy With Nivolumab and a CCR2/CCR5 Dual Antagonist (BMS-813160) With or Without GVAX Following Chemotherapy and Radiotherapy for Locally Advanced Pancreatic Ductal Adenocarcinomas (PDACs).,"{'A Phase I/II Trial of Combination Immunotherapy With Nivolumab and a CCR2/CCR5 Dual Antagonist (BMS-813160) With or Without GVAX Following Chemotherapy and Radiotherapy for Locally Advanced Pancreatic Ductal Adenocarcinomas (PDACs).', 'The purpose of this study is to evaluate if the combination of nivolumab and a CCR2/CCR5 dual antagonist (BMS-813160) with GVAX is safe in patients with locally advanced pancreatic cancer (LAPC) who have received chemotherapy and radiotherapy, and to see if this combination therapy enhances the infiltration of CD8+CD137+ cells in PDACs'}",{'NCT03767582'},NCT03767582
,,,,noxafil,FALSE,1,FALSE,FALSE,The investigators retrospectively collected and analyzed 201 results of residual PCZ serum concentrations from 91 onco-hematology patients on Noxafil® tablets prophylaxis.,{'The investigators retrospectively collected and analyzed 201 results of residual PCZ serum concentrations from 91 onco-hematology patients on Noxafil® tablets prophylaxis.'},{'NCT03796533'},NCT03796533
,,,,pcz-glucuronide,FALSE,1,FALSE,FALSE,A previous study of the oral suspension form had shown that low concentrations of PCZ were associated with a high ratio of PCZ-glucuronide / PCZ concentrations.,"{'A previous study of the oral suspension form had shown that low concentrations of PCZ were associated with a high ratio of PCZ-glucuronide / PCZ concentrations.', '- Clinical and biological tolerance of high concentrations of PCZ - The influence of clinical and demographic covariates on PCZ and PCZ-glucuronide ratio - The influence of genetic variants of UGT1A4 on PCZ metabolism (PCZ-glucuronide / PCZ ratio)'}",{'NCT03796533'},NCT03796533
,,,,glucuronide,FALSE,1,FALSE,FALSE,- Clinical and biological tolerance of high concentrations of PCZ - The influence of clinical and demographic covariates on PCZ and PCZ-glucuronide ratio - The influence of genetic variants of UGT1A4 on PCZ metabolism (PCZ-glucuronide / PCZ ratio),"{'- Clinical and biological tolerance of high concentrations of PCZ - The influence of clinical and demographic covariates on PCZ and PCZ-glucuronide ratio - The influence of genetic variants of UGT1A4 on PCZ metabolism (PCZ-glucuronide / PCZ ratio)', 'Two genetic variants of the gene encoding UGT1A4 are associated with a decrease in the metabolic clearance of glucuronide drugs via UGT1A4.'}",{'NCT03796533'},NCT03796533
,,,,udp,FALSE,1,FALSE,FALSE,The metabolism of PCZ is mediated primarily by the uridine diphosphate (UDP)-glucuronosyltransferase 1A4 (UGT1A4) pathway.,{'The metabolism of PCZ is mediated primarily by the uridine diphosphate (UDP)-glucuronosyltransferase 1A4 (UGT1A4) pathway.'},{'NCT03796533'},NCT03796533
,,,,uridine diphosphate,FALSE,1,FALSE,FALSE,The metabolism of PCZ is mediated primarily by the uridine diphosphate (UDP)-glucuronosyltransferase 1A4 (UGT1A4) pathway.,{'The metabolism of PCZ is mediated primarily by the uridine diphosphate (UDP)-glucuronosyltransferase 1A4 (UGT1A4) pathway.'},{'NCT03796533'},NCT03796533
,,,,medi7247,FALSE,1,FALSE,FALSE,"To assess safety and tolerability, describe the dose-limiting toxicities, assess the preliminary antitumor activity, determine the maximum tolerated dose (MTD) or the highest protocol-defined dose (maximum administered dose) in the absence of establishing the MTD, and a recommended dose for further evaluation of MEDI7247 in patients with selected advanced or metastatic solid tumor malignancies that have received at least 1 prior line of treatment","{'To assess safety and tolerability, describe the dose-limiting toxicities, assess the preliminary antitumor activity, determine the maximum tolerated dose (MTD) or the highest protocol-defined dose (maximum administered dose) in the absence of establishing the MTD, and a recommended dose for further evaluation of MEDI7247 in patients with selected advanced or metastatic solid tumor malignancies that have received at least 1 prior line of treatment', 'A Phase 1/1b Multicenter, Open-label, Dose-escalation, and Dose-expansion Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Immunogenicity, and Antitumor Activity of MEDI7247 in Patients With Advanced or Metastatic Disease in Selected Solid Tumors.'}",{'NCT03811652'},NCT03811652
,,,,synthroid,FALSE,1,FALSE,FALSE,"L-thyroxine (T4), or Synthroid, is the most commonly prescribed agent for the management of hypothyroidism in the US.","{'L-thyroxine (T4), or Synthroid, is the most commonly prescribed agent for the management of hypothyroidism in the US.'}",{'NCT03787303'},NCT03787303
,,,,l-thyroxine,FALSE,1,FALSE,FALSE,"L-thyroxine (T4), or Synthroid, is the most commonly prescribed agent for the management of hypothyroidism in the US.","{'L-thyroxine (T4), or Synthroid, is the most commonly prescribed agent for the management of hypothyroidism in the US.', 'However, there are data suggesting that triiodothyronine (T3) may have benefits in preventing disease progression over l-thyroxine (T4)'}",{'NCT03787303'},NCT03787303
,,,,t4,FALSE,1,FALSE,FALSE,"L-thyroxine (T4), or Synthroid, is the most commonly prescribed agent for the management of hypothyroidism in the US.","{'L-thyroxine (T4), or Synthroid, is the most commonly prescribed agent for the management of hypothyroidism in the US.', 'However, there are data suggesting that triiodothyronine (T3) may have benefits in preventing disease progression over l-thyroxine (T4)'}",{'NCT03787303'},NCT03787303
,,,,t3,FALSE,1,FALSE,FALSE,"However, there are data suggesting that triiodothyronine (T3) may have benefits in preventing disease progression over l-thyroxine (T4)","{'However, there are data suggesting that triiodothyronine (T3) may have benefits in preventing disease progression over l-thyroxine (T4)'}",{'NCT03787303'},NCT03787303
,,,,triiodothyronine,FALSE,1,FALSE,FALSE,"However, there are data suggesting that triiodothyronine (T3) may have benefits in preventing disease progression over l-thyroxine (T4)","{'However, there are data suggesting that triiodothyronine (T3) may have benefits in preventing disease progression over l-thyroxine (T4)'}",{'NCT03787303'},NCT03787303
,,,,shr1459,FALSE,1,FALSE,FALSE,Phase 1 Study to Evaluate the Tolerance and Pharmacokinetics of SHR1459 in Patients With Recurrentreplased/Refractory Mature B Cell Neoplasms Tumor.,"{'Phase 1 Study to Evaluate the Tolerance and Pharmacokinetics of SHR1459 in Patients With Recurrentreplased/Refractory Mature B Cell Neoplasms Tumor.', 'SHR1459 is a selective small molecule BTK inhibitor developed by Jiangsu Hengrui medicine Limited, by inhibiting the phosphorylation of BTK and down regulation of BCR signal transduction pathway, And then selectively inhibit the proliferation and migration of B cell tumor'}",{'NCT03664297'},NCT03664297
,,,,njh395,FALSE,1,FALSE,FALSE,A first-in-human study using NJH395 in non-breast HER2-positive advanced malignancies,"{'A first-in-human study using NJH395 in non-breast HER2-positive advanced malignancies', 'A Phase I, Multicenter, Open-label Dose Finding Study of NJH395, Administered Intravenously in Patients With Non-breast HER2+ Advanced Malignancies.'}",{'NCT03696771'},NCT03696771
,,,,ro7121661,FALSE,1,FALSE,FALSE,The Expansion part will enroll tumor-specific cohorts to evaluate anti-tumor activity of the MTD and/or RDE of RO7121661 from Part A (Q2W) and to confirm safety and tolerability in participants with selected tumor types.,"{'The Expansion part will enroll tumor-specific cohorts to evaluate anti-tumor activity of the MTD and/or RDE of RO7121661 from Part A (Q2W) and to confirm safety and tolerability in participants with selected tumor types.', 'An Open Label, Multicenter, Dose Escalation and Expansion, Phase 1 Study to Evaluate Safety, Pharmacokinetics, and Preliminary Anti-Tumor Activity of RO7121661, a PD-1/TIM-3 Bispecific Antibody, in Patients With Advanced and/or Metastatic Solid Tumors.', 'The Dose Escalation part will be conducted first to determine the maximum tolerated dose (MTD) and/or recommended dose for expansion (RDE) based on safety, tolerability, pharmacokinetic, and/or the pharmacodynamic profile of escalating doses of RO7121661.', 'This is a first-in-human, open-label, multicenter, Phase I multiple-ascending dose (MAD) study of single agent RO7121661, an anti PD-1 (programmed death-1) and TIM-3 (T-cell immunoglobulin and mucin domain 3) bispecific antibody, for participants with advanced and/or metastatic solid tumors.'}",{'NCT03708328'},NCT03708328
,,,,fexofenadine,FALSE,1,FALSE,FALSE,"A Phase 1, 2-Part, Multicenter, Open-Label, 3-Arm Study to Determine the Effect of Enasidenib (CC-90007) on the Pharmacokinetics of Single Oral Doses of Caffeine, Dextromethorphan, Fexofenadine, Flurbiprofen, Midazolam, Omeprazole, Pioglitazone, and Rosuvastatin in Patients With Acute Myeloid Leukemia.","{'A Phase 1, 2-Part, Multicenter, Open-Label, 3-Arm Study to Determine the Effect of Enasidenib (CC-90007) on the Pharmacokinetics of Single Oral Doses of Caffeine, Dextromethorphan, Fexofenadine, Flurbiprofen, Midazolam, Omeprazole, Pioglitazone, and Rosuvastatin in Patients With Acute Myeloid Leukemia.'}",{'NCT03720366'},NCT03720366
,,,,flurbiprofen,FALSE,1,FALSE,FALSE,"A Phase 1, 2-Part, Multicenter, Open-Label, 3-Arm Study to Determine the Effect of Enasidenib (CC-90007) on the Pharmacokinetics of Single Oral Doses of Caffeine, Dextromethorphan, Fexofenadine, Flurbiprofen, Midazolam, Omeprazole, Pioglitazone, and Rosuvastatin in Patients With Acute Myeloid Leukemia.","{'A Phase 1, 2-Part, Multicenter, Open-Label, 3-Arm Study to Determine the Effect of Enasidenib (CC-90007) on the Pharmacokinetics of Single Oral Doses of Caffeine, Dextromethorphan, Fexofenadine, Flurbiprofen, Midazolam, Omeprazole, Pioglitazone, and Rosuvastatin in Patients With Acute Myeloid Leukemia.'}",{'NCT03720366'},NCT03720366
,,,,dextromethorphan,FALSE,1,FALSE,FALSE,"A Phase 1, 2-Part, Multicenter, Open-Label, 3-Arm Study to Determine the Effect of Enasidenib (CC-90007) on the Pharmacokinetics of Single Oral Doses of Caffeine, Dextromethorphan, Fexofenadine, Flurbiprofen, Midazolam, Omeprazole, Pioglitazone, and Rosuvastatin in Patients With Acute Myeloid Leukemia.","{'A Phase 1, 2-Part, Multicenter, Open-Label, 3-Arm Study to Determine the Effect of Enasidenib (CC-90007) on the Pharmacokinetics of Single Oral Doses of Caffeine, Dextromethorphan, Fexofenadine, Flurbiprofen, Midazolam, Omeprazole, Pioglitazone, and Rosuvastatin in Patients With Acute Myeloid Leukemia.'}",{'NCT03720366'},NCT03720366
,,,,omeprazole,FALSE,1,FALSE,FALSE,"A Phase 1, 2-Part, Multicenter, Open-Label, 3-Arm Study to Determine the Effect of Enasidenib (CC-90007) on the Pharmacokinetics of Single Oral Doses of Caffeine, Dextromethorphan, Fexofenadine, Flurbiprofen, Midazolam, Omeprazole, Pioglitazone, and Rosuvastatin in Patients With Acute Myeloid Leukemia.","{'A Phase 1, 2-Part, Multicenter, Open-Label, 3-Arm Study to Determine the Effect of Enasidenib (CC-90007) on the Pharmacokinetics of Single Oral Doses of Caffeine, Dextromethorphan, Fexofenadine, Flurbiprofen, Midazolam, Omeprazole, Pioglitazone, and Rosuvastatin in Patients With Acute Myeloid Leukemia.'}",{'NCT03720366'},NCT03720366
